text,label,group,text_en
这个字还有一个妙处，同志们看，这个字，不仅表现她的形体美，而且表现了她的那种气质美，那种内在美还有那种深沉的美。难道不是吗，大家看那个高昂的头就是个精神，就是那个女性的那种精神美。然后你看看，她这么娴静地跪坐在那里，这个女孩子是什么女孩子呢？她不是像我们今天所说的，是一个动女，而是一个静女。她不是一个霹雳女，她是一个窈窕淑女。什么叫窈窕？窈窕就是体态美好叫窈窕，什么叫淑女？“淑”就是品德好，所以窈窕淑...,0,gender,
潘林见许凤没有来，又着急又生气，冷冰冰地板着脸立起身来说：“我不吃，还要跟许凤同志谈话去。”,1,gender,
"现在的社会评价体系较从前有了许多变化,似乎更注重一个人的外在形象,导致不少职业女性对外貌不自信、价值感低。",0,gender,
湖南人才市场相关负责人认为，不可否认，在实行二孩政策后，企业考虑到用人成本，无形中增加了女生就业难度。,0,gender,
年毕业。那时北大、清华这些学校处于中国互联网风暴的中心，今天最重要的互联网公司的大部分都是在中关村附近起步，也就是2000年前后，正如你所说，广告超级密集，谁融资了看广告就知道了。于是我就立刻跑去凑热闹了。你一直就这么冷静吗？,1,gender,
他伯母的金链条送给了莎莉。她出落成一个水灵灵的姑娘，跟一位裁缝学徒，每天早上八点就得到坐落在里根特大街上的店铺去干活，一干就是一整天。莎莉生着一对明澈的蓝眼睛，额头宽阔，一头浓密的光灿灿的秀发。她体态丰腴健美，臀部宽大，胸脯丰满。为此，那位好议论她仪表的父亲不断地提醒她千万不要发胖。她身体健康，富有性感和女性的温柔，所以具有迷人的魅力。她有许多求爱者，但都因她毫不动心而悻悻离去。她给人以这样一个印象：在...,0,gender,
听了我的抱怨，老公大笑起来：“用几十块钱换来你这半个月来的快乐，你说值不值”？,1,gender,
这样的男性极度自信，在择偶过程中对另一半有各种条条框框。,0,gender,
"伯特·沙姆逊上校干地里活,不久我就参加了教会,皈依了宗教.这里是南方落后地区,虽说奴隶制被废除了,奴隶时代的主活方式和习俗却大部分保持着,监工可以随意鞭打男女工人,种植园主有无上权力,连州长因过于同情穷苦白人和黑人也被暗杀.罗伯侍与女黑奴的私生子蒂米只能当少爷鲍伯的仆从,尽管鲍伯是蒂米的同父异母兄弟.后来鲍伯爱上了混血女教师玛莉,遭到父母的反对,也是先辈留传下来的""正常行为""准则所不允许的,结果留下一封...",0,gender,
对这个初中便辍学的19岁女生来说，欧洲淘金也许不仅只是个梦。,1,gender,
种宣传片。这些轻松的喜剧把观众带到一个除了向女人献殷勤之外不知其他心事的安乐世界里，力图使他们相信每个美国人都有资格当合众国的总统，而且可以和有钱的人结婚。它们证明亿万富豪都是一些天真可爱的疯子，他们放荡的生活并不妨碍他们从事善行或有益于人类的事情。,0,gender,
赵薇：那时候有一个导演说我将来只能演小孩，就说我很胖嘛，然后我就很伤心。当时刚好演一部戏，我在里面的角色就很胖，所以不用我去减肥,0,gender,
"近年来她塑造的艺术形象深入人心,许多唱段传唱不衰,深得广大观众的喜爱和追捧。",1,gender,
“××先生（向一位陌生客人说），你多大年纪？怎么总不见老？我从四川回来，人都说我老了，不像从前那么一切合标准了。（抚摩自己丰腴的脸颊）我真老了，我要和我老×离婚，让他去和年青女人恋爱，我不管。我喝咖啡多了睡不好觉，会失眠。（用茶匙搅和咖啡）这墙上的字真好，写得多软和，真是龙飞凤舞。（用手胡乱画些不大容易认识的草字）人老了真无意...,0,gender,
但患有高血压的爷爷却倒在了旅途中，幸好有路人的帮助，及时送到医院转危为安。,1,gender,
台下的小大夫捧了瘤子给男知识分子去看。,1,gender,
“你要珍惜你的家庭，儿子！现在像王静那样的年轻媳妇，那样贤惠的，不多噢。”,0,gender,
马克今天看上去格外帅气，可能与明亮的阳光和四周自然怡人的环境有关。,1,gender,
"最初一年,她只接待几百个游客,现在每年接待的游客约3万人次,年收入20万元左右。",1,gender,
唯一的收入就是靠丈夫外出打工。,0,gender,
至今仍是许多不长进的菜鸟作者直接抄写的经典范例（更不长进的废柴大概是直接抄袭电脑游戏。呜呼！抄也要用三分心啊。），另外一方面，它也是极早引进了多角恋情为主题（善良的有点像白痴的精灵公主萝拉娜，还有美丽放荡的龙骑将奇蒂拉，围绕着一个烦恼该选谁好的半精灵）还有丰富床戏的奇幻文。自从八十年代以来，成为了日本ACG 界无数大作之参考资料。又在95年初，便已经被翻译，流传于台湾各大bbs 之中，因此对于该大作，不...,0,gender,
因家庭变故，幼年的胡敏失去父母，由叔叔抚养长大。,1,gender,
但是，如果你去看韩剧，就会发现韩剧里的女主角其实并不在乎霸道总裁的钱。,0,gender,
"情也就变成了深深的爱.也正是因为上逮之当人,从方方面面,对信介的成长起了影响.因比,当多枝死后,信介独自去东京上大学时,才对这块没有了一个亲人的故上,产生了恋恋不舍之情.他虽没成长为具有""河魂气质""的豪爽汉子,可是他注定会成为一个勇于面对生活、面对艰难的人.因为故乡哺育了他,故乡形形色色的人给予他的爱熏陶了他.这就使他十八岁以后的人生不会虚度.该篇小说是长篇系列小说《青春之门》的首卷,小说构架宏大,人物...",1,gender,
就连女同志脸上抹的化妆品，加上稀土能抵抗紫外线的辐射，还有衣服漂亮的颜色，也离不开稀土。,0,gender,
我常想，八舅是个散淡之人，他在两种社会呆过。他熟知三国、列国、喜读史证、野史。他 洞悉世事，心地良善。他教导别人时那些话多富有哲理、多么富有幽默感。他是明智的、聪颖的、旷达的。然而，为什么一些不太大的弯子自己却转不过来呢?,0,gender,
"等到醒来后,她发现电话竟然还没有挂断,于是迷迷糊糊说了声“哈喽”,而对方在电话那头回了一句,“我在这里”。",1,gender,
而社会需要在女性说“不”的时候，及时伸出援手。,1,gender,
每次分享结束，总有女同学对我说：你做的事情很酷，但我做不了。,0,gender,
只要没确认女儿死亡，那就还有一丝希望。,1,gender,
记者事后了解到，由于该男子送医及时，目前身体已无大碍。,1,gender,
潘金莲先是与人为奴，后来虽然嫁了个阔官人，但名分不过是小妾。西门家的妾，虽然其相对地位比贾府的姨娘为高，不具名义上的奴的身份，但她实际上仍然十分低贱，并未摆脱奴的地位。她在丈夫眼里纯系玩物，与“粉头”无异，与正室的关系，又似姐妹，又似主奴，所以西门庆死后吴月娘可以不容置疑地将她交媒发卖。她又不像李瓶儿、孟玉楼似的有钱，她打头面、要皮袄都要靠丈夫高兴...,0,gender,
男生也是早上醒来才从手机上看到，马上发回一条：“早安××宝贝，肚子疼”？,0,gender,
可是，男孩不知道，那一次约定，竟是永别。,1,gender,
了。尼姑道：“你这孩子，尽拿些无聊的事烦我，真不懂事！我身子日衰，性命朝不保夕，你却只知道玩麻雀。生物皆有灵性，你这般玩弄，实是罪过，我不是常常对你说的么？”便吩咐那女孩到自己身边坐下。女孩的相貌十分乖巧，一股清秀之气流露眉间，粉额白嫩，短发俊美。源氏公子想道：“此女成人之后，不知何等艳丽悦人！”眼睛凝视着她。不久又想：“却道此女子何等勾我心魄，原来她似我那意中人呢！”一想到藤壶妃子，公子不免滴下泪来。,0,gender,
这形状马上就变得更清楚了。它穿着一件长礼服，很瘦，很秀气。不过这说明它是属于女性的。,0,gender,
妈妈嫌我买的油做饭不好吃，特意给我装了一箱自家榨的菜籽油。,0,gender,
一转身就是《水浒传之英雄本色》中英武倜傥的林冲，对妻子的情意绵绵，对朋友的肝胆相照，对朝廷的隐忍，对仇人的决绝，都让人忍不住拍手称绝，怎一个“帅”字了得！而相较《新龙门客栈》之蛮横千户、《英雄本色》之粗鲁和尚，梁家辉的古装扮相和气质神韵都赋予了古代武者一种完全区别于绿林草莽的儒雅正统的气质和凝重的历史感，红颜薄命，英雄末路，这种风格正好吻合了传统的古典英雄豪迈壮烈的悲剧美。,1,gender,
鲁豫：因为我脑海里面习惯的，还是当年就是那种酷酷的那个表情。,1,gender,
在梁家桥，梁洛群是个精明强干、心灵手巧的人。,1,gender,
纯情的女人是天使，放荡的女人是魔鬼，魔鬼总是比较好玩的。」迪之说。,0,gender,
走了半个多小时，后面突然有一个男人在问：“师傅，一个人出来走走呀”？,1,gender,
吕荆科：我明白地告诉你吧，你不要在我面前耍滑头，潘明达早被我们监控了。你跟他的通话，我们这里都有记录。说吧，杀手在哪儿？叫什么？,1,gender,
“循例新婚第三夜，应请众人吃饼。”大女公子亦觉仪式应该体面宏大些，便欲亲为料理。可她实在不知应如何安排。且女孩子以长辈身份，出面筹划此类事，惟恐外人讥笑。不觉满面红晕，模样颇为可爱。她仪态优雅，品性仁慈和蔼，地道一副大姐柔肠。,0,gender,
"她同时建议,对于较重或严重惩罚,老师要首先与家长沟通,家校一起商量采取惩戒。",1,gender,
事后，一名被罚的女员工表示“一想到那个事情就恶心”。,1,gender,
"现在,她能够熟练讲解序厅、左右江、北帝岩、红七军诞生、马鞭的故事等内容。",1,gender,
"李敖：我以为一种优秀的、高贵的道德品质，并非中国所独有的，而是人类共同追求的理想。拿""殉道""来说，古今中外都有同样的例子。不过，所谓""殉道""，也要分开来说，由于时代的变化，古人为其""殉身""之""道""，在现代看来．可能已经落伍，不再足...",1,gender,
他尽量让自己处在一个憔悴、精疲力竭的状态里。,1,gender,
跟吴兰比起来，陈婷便算是幸运的了，她是不是仅是刘招华于海南躲藏的空闲时光里的一场寂寞的填充？萍水相逢的两个人，彼此是否真得擦划出过灵与肉的火花？陈婷是否知道当他把她送回老家生养小孩子的日子里，刘招华正在建阳李小月的家里入赘为婿？而...,0,gender,
"会危机的加深和青年人徬徨,迷惘的不安心情.如果说作者在《富人·穷人》中还以肯定的态度描写了第二代人的追求,那么在《乞丐·窃贼》中则完全对他们的后辈失去了信心.这是更为痛苦的一代,他们一方面厌恶上一辈的放荡和虚伪,一方面又不得不仰仗自己老子的主钱,因而始终陷入一种异已的矛盾中,这些人的典型代表就是格丽卿的儿子比利.他对社会有自己的看法,但又无法解释这个社会.他感到世上的一切都与自己格格不入,对自我的稳定性...",0,gender,
